6935	1	7
7037	1	7
7038	1	7
7039	1	7
7042	1	7
7266	1	7
7522	1	7
7583	1	7
7700	1	7
7894	1	7
7895	1	7
7896	1	7
7897	1	7
7899	1	7
8219	1	8
8220	1	8
8227	1	8
8230	1	8
8231	1	8
8233	1	8
8266	1	8
8464	1	8
9401	1	9
9403	1	9
9955	1	10
10072	1	10
10075	1	10
10406	1	11
10407	1	11
10645	1	11
10907	1	11
10908	1	11
10910	1	11
11250	1	12
11661	1	12
11675	1	12
11679	1	12
11682	1	12
11683	1	12
11839	1	13
12288	1	14
12310	1	14
12606	1	14
12607	1	14
12812	1	15
13018	1	15
13642	1	16
13920	1	17
13943	1	17
14016	1	17
14148	1	17
14227	1	17
14233	1	17
14366	1	17
14444	1	17
14679	1	18
14694	1	18
14695	1	18
14697	1	18
14832	1	18
15541	1	20
15743	1	20
16130	1	22
16296	1	X
16297	1	X
16497	1	X
16729	1	X
16757	1	X
16777	1	X
16789	1	X
16963	1	X
17327	1	X
17350	1	X
17372	1	X
17697	1	X
504	2	1
637	2	1
920	2	1
922	2	1
995	2	1
1704	2	2
1741	2	2
2020	2	2
2364	2	2
2574	2	2
2575	2	2
2576	2	2
2578	2	2
2579	2	2
2580	2	2
2586	2	2
2590	2	2
2591	2	2
2596	2	2
2650	2	2
2783	2	3
2785	2	3
2786	2	3
2787	2	3
2789	2	3
2792	2	3
2793	2	3
2794	2	3
2795	2	3
2799	2	3
2803	2	3
2804	2	3
2805	2	3
2806	2	3
2808	2	3
2810	2	3
2811	2	3
2812	2	3
2814	2	3
2818	2	3
2819	2	3
2820	2	3
2821	2	3
2863	2	3
2864	2	3
2865	2	3
2866	2	3
2867	2	3
2868	2	3
2869	2	3
2870	2	3
2872	2	3
2873	2	3
2874	2	3
2875	2	3
2876	2	3
2877	2	3
2881	2	3
2882	2	3
2885	2	3
2886	2	3
2890	2	3
2892	2	3
2893	2	3
2895	2	3
2896	2	3
2897	2	3
2899	2	3
2900	2	3
2901	2	3
2902	2	3
2904	2	3
2905	2	3
2909	2	3
2910	2	3
2913	2	3
2915	2	3
2920	2	3
2921	2	3
2925	2	3
2926	2	3
2928	2	3
2930	2	3
2931	2	3
2935	2	3
2936	2	3
2937	2	3
2939	2	3
2942	2	3
2943	2	3
2944	2	3
2945	2	3
2947	2	3
2948	2	3
2949	2	3
2950	2	3
2952	2	3
2955	2	3
2956	2	3
2957	2	3
2958	2	3
2960	2	3
2964	2	3
2966	2	3
2967	2	3
2968	2	3
2970	2	3
2971	2	3
2972	2	3
2974	2	3
2975	2	3
2977	2	3
2978	2	3
2979	2	3
2980	2	3
2982	2	3
2983	2	3
2985	2	3
2997	2	3
3000	2	3
3001	2	3
3003	2	3
3004	2	3
3005	2	3
3009	2	3
3011	2	3
3017	2	3
3018	2	3
3020	2	3
3047	2	3
3089	2	3
3092	2	3
3093	2	3
3094	2	3
3096	2	3
3097	2	3
3098	2	3
3100	2	3
3101	2	3
3103	2	3
3104	2	3
3118	2	3
3125	2	3
3127	2	3
3128	2	3
3129	2	3
3130	2	3
3131	2	3
3135	2	3
3397	2	3
3642	2	3
3645	2	3
3876	2	4
3901	2	4
4198	2	4
4199	2	4
4200	2	4
4627	2	4
4836	2	4
5549	2	5
5735	2	5
5738	2	5
5935	2	5
6021	2	6
6613	2	6
7132	2	7
7417	2	7
7504	2	7
8148	2	8
9267	2	9
9803	2	10
9808	2	10
9810	2	10
9811	2	10
9812	2	10
9813	2	10
9814	2	10
11129	2	12
11138	2	12
11139	2	12
11140	2	12
11143	2	12
11144	2	12
12178	2	13
12396	2	14
13857	2	16
14004	2	17
14132	2	17
14164	2	17
14171	2	17
14172	2	17
14180	2	17
14845	2	19
14902	2	19
14985	2	19
14990	2	19
15034	2	19
15035	2	19
15113	2	19
15990	2	22
16003	2	22
16273	2	X
16274	2	X
16275	2	X
16288	2	X
16289	2	X
16291	2	X
16293	2	X
16298	2	X
16301	2	X
16304	2	X
16305	2	X
16306	2	X
16308	2	X
16309	2	X
16310	2	X
16311	2	X
16326	2	X
16328	2	X
16329	2	X
16330	2	X
16376	2	X
16377	2	X
16378	2	X
16382	2	X
16385	2	X
16386	2	X
16390	2	X
16392	2	X
16396	2	X
16397	2	X
16399	2	X
16418	2	X
16719	2	X
16979	2	X
16993	2	X
17113	2	X
17173	2	X
17259	2	X
17261	2	X
17416	2	X
17422	2	X
17427	2	X
17434	2	X
17678	2	X
17698	2	X
17702	2	X
31	3	1
266	3	1
542	3	1
585	3	1
589	3	1
1113	3	1
1114	3	1
1116	3	1
1119	3	1
1200	3	1
1269	3	1
1762	3	2
2648	3	2
2649	3	2
2652	3	2
2658	3	2
2667	3	2
2672	3	2
2673	3	2
2849	3	3
2851	3	3
2996	3	3
3148	3	3
3150	3	3
3155	3	3
3156	3	3
3158	3	3
3161	3	3
3162	3	3
3163	3	3
3166	3	3
3168	3	3
3169	3	3
3170	3	3
3172	3	3
3173	3	3
3174	3	3
3176	3	3
3178	3	3
3179	3	3
3181	3	3
3182	3	3
3183	3	3
3184	3	3
3185	3	3
3190	3	3
3195	3	3
3196	3	3
3198	3	3
3199	3	3
3200	3	3
3201	3	3
3202	3	3
3243	3	3
3244	3	3
3245	3	3
3246	3	3
3249	3	3
3250	3	3
3251	3	3
3252	3	3
3253	3	3
3255	3	3
3257	3	3
3261	3	3
3262	3	3
3263	3	3
3265	3	3
3266	3	3
3269	3	3
3271	3	3
3274	3	3
3275	3	3
3277	3	3
3283	3	3
3300	3	3
3302	3	3
3305	3	3
3306	3	3
3311	3	3
3314	3	3
3315	3	3
3317	3	3
3319	3	3
3320	3	3
3322	3	3
3325	3	3
3328	3	3
3331	3	3
3333	3	3
3335	3	3
3336	3	3
3337	3	3
3342	3	3
3343	3	3
3353	3	3
3355	3	3
3357	3	3
3359	3	3
3360	3	3
3361	3	3
3362	3	3
3363	3	3
3365	3	3
3366	3	3
3368	3	3
3369	3	3
3370	3	3
3371	3	3
3372	3	3
3373	3	3
3375	3	3
3379	3	3
3380	3	3
3382	3	3
3385	3	3
3386	3	3
3387	3	3
3388	3	3
3389	3	3
3390	3	3
3396	3	3
3402	3	3
3404	3	3
3405	3	3
3406	3	3
3408	3	3
3409	3	3
3410	3	3
3411	3	3
3412	3	3
3413	3	3
3425	3	3
3426	3	3
3427	3	3
3431	3	3
3467	3	3
3470	3	3
3471	3	3
3474	3	3
3478	3	3
3479	3	3
3484	3	3
3493	3	3
3495	3	3
3496	3	3
3497	3	3
3498	3	3
3501	3	3
3507	3	3
3508	3	3
3512	3	3
3515	3	3
3517	3	3
3519	3	3
3520	3	3
3522	3	3
3523	3	3
3524	3	3
3526	3	3
3529	3	3
3532	3	3
3533	3	3
